channel,text,date,views,id
nevacomputer,"Acer Nitro 5 Power Meets Performance Display 15.6 Full HD 19201080 IPS Panel 144Hz smooth gameplay crisp visuals Processor Intel Core i5 th Generation Strong performance for gaming, multitasking, and creative work Graphics Card NVIDIA GeForce RTX 3050 Ti 4GB GDDR6 Play modern games like GTA V, FIFA, COD, Valorant, and more Realtime Ray Tracing DLSS for stunning graphics Memory RAM 16GB DDR4 Upgradeable to 32GB No lag while switching apps or working on heavy tasks Storage 512GB SSD superfast bootup game load time Option to add extra HDD or SSD Cooling System Dualfan with Acer CoolBoost Technology Keeps your laptop cool during long gaming sessions Keyboard Build Redbacklit Keyboard stylish easy to game in low light Bold, aggressive gaming design Ports Connectivity WiFi 6 Bluetooth 5.0 USBC, HDMI, RJ45 LAN, USB 3.2 ports Battery Life Up to 5 hours depending on use Fastcharging with a 135W180W power adapter Audio DTSX Ultra 3D Spatial Audio Immersive sound for gaming and entertainment Weight Around 2.3kg tough yet portable for gamers Why Choose This Laptop? The Acer Nitro 5 is not just a laptop its a powerful, futureready machine built for gamers, creators, students, and professionals alike. With its RTX 3050 Ti graphics, lightningfast SSD, and a premium display, it delivers a performance that punches way above its price. Whether youre editing videos, playing AAA games, or working on demanding software this laptop can handle it all. rasneva ለአጭር መልእክት ይደዉሉ 251912759900 251920153333",2025-06-09 21:37:09+00:00,1585,8772
nevacomputer,"Lenovo ThinkPad X1 Extreme Gen 2 Power Meets Portability Key Specifications Processor Intel Core i79750H 6 cores, 12 threads, up to 4.5 GHz Graphics NVIDIA GeForce GTX 1650 MaxQ with 4GB GDDR5 Memory 32GB DDR4 RAM expandable up to 64GB Storage 1TB PCIe NVMe SSD supports dual M.2 drives Display 15.6 Full HD 1920 x 1080 IPS, antiglare, 300 nits Battery 4cell, 80Wh Liion, up to 6 hours of usage Weight Approximately 1.7 kg 3.75 lbs Features 2in1 Convertible Design Flexible 360degree hinge for laptop, tablet, tent, or stand modes Connectivity WiFi 6 802.11ax, Bluetooth 5.0 Ports 2 x USBA 3.1 Gen 1, 2 x Thunderbolt 3 USBC, HDMI 2.0, SD card reader Security Fingerprint reader, IR camera with ThinkShutter privacy cover Audio Dolby Atmos speaker system for immersive sound Ideal Use Cases Professionals Robust performance for multitasking and demanding applications Creatives Powerful GPU and highquality display for design and editing tasks Gamers Capable of handling modern games at medium to high settings Students Lightweight and durable for onthego learning and projects rasneva ለአጭር መልእክት ይደዉሉ 251912759900 251920153333",2025-06-04 08:36:54+00:00,2130,8770
nevacomputer,"HP Envy x360 14 14es1013dx Sleek 2in1 Convertible Laptop Key Specifications Processor Intel Core 5120U 10 cores, 12 threads, up to 5.0 GHz Memory 8GB DDR43200 MHz onboard Storage 1TB PCIe NVMe M.2 SSD Display 14 FHD 1920x1080 IPS Touchscreen, 300 nits, 62.5 sRGB Graphics Intel Iris Xe Integrated OS Windows 11 Home Battery 3cell, 43 Wh Liion Weight Approx. 1.52 kg 3.35 lbs Color Natural Silver Aluminum Top Features 2in1 Convertible Design Use as laptop, tablet, tent, or stand Backlit Keyboard Comfort in all lighting Fingerprint Reader Fast secure login HP True Vision 5MP Camera Clear video calls with noise reduction Poly Studio Audio Dual speakers with HP Audio Boost Connectivity WiFi 6E Bluetooth 5.3 Ports 1x USBC 10Gbps, DisplayPort, PD, Sleep Charge 2x USBA 5Gbps 1x HDMI 2.1 1x HeadphoneMic Combo 1x MicroSD Card Reader 1x AC Smart Pin Ideal Use Cases Students Professionals Light, fast, and ideal for mobility, presentations, and study Content Creators Touchscreen hinge perfect for design, sketching, and editing Entertainment Enjoy shows, movies, and music in Full HD with rich sound Everyday Use Reliable for browsing, emails, documents multitasking rasneva ለአጭር መልእክት ይደዉሉ 251912759900 251920153333",2025-06-04 06:06:15+00:00,1735,8767
nevacomputer,"HP Pavilion Plus 16 Premium Power in Your Hands! Intel Core i7 13th Gen Supercharged performance i713700H 14 cores, 20 threads, up to 5.0 GHz 16GB RAM Lagfree multitasking 1TB SSD Fast boot storage 16 2K Display 2560 x 1600 Sharp vibrant visuals 100 sRGB 120Hz Ideal for design creative work 11.5 hrs Battery Allday productivity 5MP IR Camera Clear and secure video calls BO Tuned Speakers Immersive audio experience WiFi 6 Thunderbolt 4 Fast, modern connectivity Backlit Keyboard Comfort and style, day or night How It Helps You The HP Pavilion Plus 16 is built for people who demand performance with style. Its not just a laptopits a tool for dreamers, doers, and creators For Professionals Run multiple apps, attend HD meetings, get things done fast For Students Research, write, create watch lectures on a vibrant screen For Creators Edit videos, retouch photos, and design with color accuracy For Developers Code faster, test quicker, and multitask like a pro For Movie Buffs Enjoy series movies in crystalclear 2K resolution rasneva ለአጭር መልእክት ይደዉሉ 251912759900 251920153333",2025-06-04 05:56:57+00:00,1249,8762
nevacomputer,WORKSTATION student offer europa standard DELL PRECISION 15.6 inch FHD CORE I7 9th gen 32GB 𝗗𝗗𝗥4 1TB SSD 4GB NIVIDIA QUADRO T1000 GTX 1650 𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 5hr plus Price 92000 birr rasneva ለአጭር መልእክት ይደዉሉ 251912759900 251920153333 አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2025-05-09 15:26:00+00:00,2049,8755
nevacomputer,ለመላዉ የክርስትና እምነት ተከታይ በሙሉ እንኳንለብርሃነ ትንሳኤዉ በሰላም አደረሳችሁመጪዉ ዘመን የሰላም የአንድነት የመተሳሰብና የበረከት እንዲሆንልን እንመኛለን,2025-04-20 09:34:45+00:00,3111,8754
nevacomputer,DONT MISS IT HP ENVY X360 15.6 FHD THIN BEZEL CORE I7 12th generation 16 GB 𝗗𝗗𝗥4 512 GB SSD raphics Intel UHD window 11 pro 8HR Price 95000 birr rasneva ለአጭር መልእክት ይደዉሉ 251912759900 251920153333 አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2025-04-12 07:57:21+00:00,2697,8751
nevacomputer,Very portable and can do multitask HP HP ELITEBOOK 13.3 CORE I7 10th generation 16 GB 𝗗𝗗𝗥4 512 GB SSD raphics intel uhd graphics window 11 pro 6HR plus new Price 57000 birr rasneva ለአጭር መልእክት ይደዉሉ አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2025-04-12 07:54:44+00:00,2642,8750
nevacomputer,"New Arrivals And Genuine 2024 14th Generation intel CORE ULTRA 5 HP ENVY 2024 Featuring the Latest Intel Core Ultra 5 Processor 155U 12M Cache, up to 4.80 GHz 12 Core and 14 CPU Model Hp envy 16 x360 convertible Condition BRAND NEW GRAPHICS Integrated Intel Arc Graphics NPUIntegrated Intel AI Boost,up to 11 TOPS Screen14 inch x360 convertible Touch screen 3440 1440 pixels ultrawide QHD Storage 1TB SSD NVMe RAM 8GB DDR5 6400 MTs Battery Life 10 hoursbattery life Key Features WiFi 6E, 802.11ax 2x2 BT5.3 FHD Front Camera 1080p IR with Privacy Shutter Face id login AudioPoly Studio White Backlit Keyboard Slim Lightweight design Full aluminum Body Price 108000 birr rasneva ለአጭር መልእክት ይደዉሉ 251912759900 251920153333 አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer",2025-04-12 07:52:36+00:00,2165,8746
nevacomputer,WORKSTATION student offer europa standard DELL PRECISION 15.6 inch FHD CORE I9 9th gen 16GB 𝗗𝗗𝗥4 512GB SSD 4GB NIVIDIA QUADRO T2000 GTX 1650TI 𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 5hr plus Price 89000 birr rasneva ለአጭር መልእክት ይደዉሉ 251912759900 251920153333 አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2025-04-12 07:48:13+00:00,1659,8741
nevacomputer,DONT MISS IT MSI MODERN 14 FHD THIN BEZEL CORE I5 10th generation 16 GB 𝗗𝗗𝗥4 512 GB SSD raphics Intel UHD window 11 pro 8HR open box Price 54000 birr rasneva ለአጭር መልእክት ይደዉሉ 251912759900 251920153333 አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2025-04-12 07:46:04+00:00,1511,8737
nevacomputer,from Neva computer budgeted performance laptop Hp 850 G4 15.6 1080 resolution 𝗶𝗻𝘁𝗲𝗹𝗰𝗼𝗿𝗲 𝗶7 7th generation 2.9Ghz 8GB 𝗗𝗗𝗥4 512GB SSD intel hd 𝘄𝗶𝗻𝗱𝗼𝘄𝘀 10 pro 4hr 𝗽𝗹𝘂𝘀 open box Price 39500 BIRR rasneva ለአጭር መልእክት ይደዉሉ 251912759900 251920153333 አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2025-04-12 07:42:18+00:00,1850,8735
nevacomputer,Eid mubarak,2025-03-30 06:20:02+00:00,2991,8734
nevacomputer,EUROPE STANDARD DELL 14 FULL HD CORE I5 12th generation 10 core and 12 logical processor 16Gb 𝗗𝗗𝗥4 256 GB SSD IRIS XE window 10 pro 10HR packed brand new Price rasneva ለአጭር መልእክት ይደዉሉ 251912759900 251920153333 አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2025-03-20 12:43:36+00:00,2869,8730
nevacomputer,HP HP PAVILION 14 CORE I5 10th generation 16 GB 𝗗𝗗𝗥4 512 GB SSD raphics 2GB MX450 graphics card window 11 pro 5HR brand new Price rasneva ለአጭር መልእክት ይደዉሉ አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2025-03-20 12:40:01+00:00,2221,8728
nevacomputer,HP HP NOTEBOOK 15.6 CORE I7 10th generation 16 GB 𝗗𝗗𝗥4 512 GB SSD raphics intel uhd graphics window 11 pro 4HR open box Price 46000 birr rasneva ለአጭር መልእክት ይደዉሉ አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2025-03-20 12:36:18+00:00,2164,8726
nevacomputer,Very portable and can do multitask HP HP ELITEBOOK 14 CORE I7 10th generation 16 GB 𝗗𝗗𝗥4 512 GB SSD raphics intel uhd graphics window 11 pro 6HR plus new Price rasneva ለአጭር መልእክት ይደዉሉ አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2025-03-20 12:35:11+00:00,2027,8725
nevacomputer,"Brand Arozzi Color Black Material Alloy Steel, Polyurethane Product Dimensions 21D x 20W x 20H Size 21D x 20W x 20H in Item Weight 38 Pounds Supportive Pillow The included lumbar pillow can be adjusted to the perfect height for maximum ergonomics Thick Padded Armrests Extra padding provides soft support for your forearms and elbows, providing hours of comfort Rocking Function The Milano can be locked in an upright position, or unlocked to rock freely back and forth PU Leather Material The Milano is upholstered with automobile grade polyurethane leather, making it soft and easy to clean Weight Capacity 210 lbs. rasneva ለአጭር መልእክት",2025-03-20 11:59:30+00:00,4011,8720
nevacomputer,Very portable and can do multitask HP ELITEBOOK 1040 G6 HP ELITEBOOK 14 convertable touch screen full HD CORE I7 8th generation 16 GB 𝗗𝗗𝗥4 512 GB SSD raphics intel uhd graphics window 11 pro 5HR open box Price rasneva ለአጭር መልእክት ይደዉሉ አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2024-12-07 06:55:36+00:00,6052,8715
nevacomputer,Very portable and can do multitask HP HP ELITEBOOK 14 CORE I7 8th generation 16 GB 𝗗𝗗𝗥4 512 GB SSD raphics intel uhd graphics window 11 pro 5HR open box Price rasneva ለአጭር መልእክት ይደዉሉ አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2024-12-07 06:55:13+00:00,4386,8713
nevacomputer,hp Elitebook EUROPE STANDARD hp Elitebook TOUCH SCREEN 14 ultra slim TOUCH SCREEN core i7 10th generation 16GB 𝗗𝗗𝗥4 512GB SSD Intel Iris graphics card window 10 pro 7hr brand new Price rasneva ለአጭር መልእክት አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ,2024-12-07 06:52:27+00:00,4255,8712
nevacomputer,9th generation workstation laptop USA STANDARD LENOVO thinkpad p50 15.6 4k screen CORE I7 8th gen 12 cpu 16GB 𝗗𝗗𝗥4 512 GB SSD 4GB NIVIDIA QUADRO T2000 𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 6HR openbox Price 87000 rasneva ለአጭር መልእክት አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ ድህረ ገጻችንን ይጎብኙ www.nevacomputer.com ቴሌግራም ቻናላችንን ይቀላቀሉ httpst.menevacomputer,2024-12-07 06:33:16+00:00,6889,8709
nevacomputer,HP PAVILION HP PAVILION X360 14 FHD TOUCH SCREEN CONVERTIBLE CORE I5 11th GEN 16Gb 𝗗𝗗𝗥4 512GB SSD INTEL IRIS XE GRAPHICS window 10 pro 6HR brand new rasneva ለአጭር መልእክት አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ,2024-12-07 06:31:12+00:00,5266,8704
nevacomputer,2022 BRAND NEW LENOVO LOQ 2K RESOLUTION RYZEN 7 7000 serious 16GB 𝗗𝗗𝗥4 512 SSD RTX 4050 4GB DEDICATED 𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 6HR BRAND NEW CONTACT rasneva አድራሻ መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ ወይንም ግራውንድ ፍሎር ብቅ ይበሉ ነቫ ኮምፒውተር መሆኑን ያረጋግጡ,2024-12-07 06:28:23+00:00,3718,8702
